sector,season,quart_sq,square,type,NAMEBS,lat,long,YpRO,YpseroRO,Ypall,accuracy_GPS,occ,alt_true,am,af,ym,yf,flea,tick,ro,findex,tindex,tree,bsland_OK,bscode_OK,bscode_corrected,bscode_simple,bsland1_OK,bscode1_OK,Bscharact_all,X. gerbilli,X. hirtipes,X. conformis,E. oschanini,Ns. Laeviceps,Ns. turkmenicus,R. cedestis,Ms. hebes,Ct. dolichus,C. lamellifer,Ns. tersus,St. vlasovi,St. conspecta,Px. teretifrons,Ornithodoros,Haemaphysalis,Hyalomma,Rhipicephalus,Ixodes,others,Result of bacteriological analysis
9123,SP2013,53.3,53,C,bsq53b4,45.53252,75.36602,,,,4,1,354,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,CDEF,17,17CDEF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b40,45.53416,75.36825,,,,4,4,351,,,,,na,na,0,na,na,0,dryriverbed,1HS,12HS,7sand,AF,17,17AF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.4,53,C,bsq53b41,45.53417,75.36944,0,0,0,3,4,353,1,,,,9,2,1,9,2,0,dryriverbed,12LS,12LS,6sand,AD,127,127AD,5,4,,,,,,,,,,,,,,,,2,,,
9123,SP2013,53.3,53,C,bsq53b42,45.53419,75.36707,0,0,0,4,3,355,,1,,,0,0,1,0,0,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b43,45.5342,75.36628,,,,4,4,355,,,,,na,na,0,na,na,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.4,53,C,bsq53b44,45.5342,75.37123,,,,3,2,350,,,,,na,na,0,na,na,1,dryriverbed,12LS,12LS,6sand,AD,127,127AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b45,45.53428,75.36841,,,,4,4,351,,,,,na,na,0,na,na,0,dryriverbed,1HS,12HS,7sand,AF,17,17AF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b46,45.53434,75.36592,,,,4,2,354,,,,,na,na,0,na,na,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.4,53,C,bsq53b47,45.53436,75.37105,0,0,0,3,4,351,1,,,,2,0,1,2,0,0,dryriverbed,1LS,12LS,6sand,AD,17,17AD,2,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b48,45.53439,75.36783,,,,4,4,355,,,,,na,na,0,na,na,0,dune/sand,no data,no data,na,na,na,no data,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.4,53,C,bsq53b49,45.5344,75.36898,0,0,0,3,3,353,1,,,,4,11,1,4,11,1,dryriverbed,12LS,12LS,6sand,AD,12,12AD,,4,,,,,,,,,,,,,,,,11,,,
9123,SP2013,53.3,53,C,bsq53b5,45.53258,75.36764,0,0,0,4,4,354,1,,,,2,11,1,2,11,0,alluvial,4C,4C,1all,C,4,4C,2,,,,,,,,,,,,,,6,,,5,,,
9123,SP2013,53.3,53,C,bsq53b50,45.53443,75.36564,,,,4,2,357,,,,,na,na,0,na,na,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b51,45.53448,75.3673,0,0,0,4,4,351,1,1,,,4,15,2,2,7.5,1,dryriverbed,4C,24C,3all,AB,234,234AB,2,,,2,,,,,,,,,,,6,,3,6,,,
9123,SP2013,53.4,53,C,bsq53b52,45.53448,75.37154,0,0,0,3,4,349,1,1,,,31,0,2,15.5,0,1,dryriverbed,1HS,12HS,7sand,ADE,17,17ADE,10,20,,,1,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b53,45.53449,75.3664,,,,4,4,357,,,,,na,na,0,na,na,1,alluvial,no data,no data,na,na,na,no data,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b54,45.53457,75.36682,,,,4,4,355,,,,,na,na,0,na,na,0,dryriverbed,1LS,12LS,6sand,A,17,17A,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.4,53,C,bsq53b55,45.53457,75.3695,,,,3,2,357,,,,,na,na,0,na,na,1,dryriverbed,1LS,12LS,6sand,AD,17,17AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b56,45.53459,75.36567,,,,4,1,357,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,23,23C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b57,45.53459,75.36879,,,,4,4,348,,,,,na,na,0,na,na,0,dune/sand,no data,no data,na,na,na,no data,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.4,53,C,bsq53b58,45.53461,75.37038,0,0,0,3,3,354,1,1,,,16,9,2,8,4.5,0,dryriverbed,1LS,12LS,6sand,AD,1,1AD,6,10,,,,,,,,,,,,,7,,,2,,,
9123,SP2013,53.2,53,C,bsq53b59,45.53471,75.37206,0,0,0,3,4,354,,1,,,6,2,1,6,2,1,dryriverbed,1HS,12HS,7sand,ADE,17,17ADE,,6,,,,,,,,,,,,,,,,2,,,
9123,SP2013,53.4,53,C,bsq53b6,45.53259,75.36948,0,0,0,3,4,357,,1,,,4,11,1,4,11,1,alluvial,23C,23C,4all,C,236,236C,4,,,,,,,,,,,,,,,,,11,,,
9123,SP2013,53.1,53,C,bsq53b60,45.53472,75.36618,,,,4,3,351,,,,,na,na,0,na,na,1,dune/sand,no data,no data,na,na,na,no data,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b61,45.53473,75.368,,,,4,1,351,,,,,na,na,0,na,na,0,dryriverbed,12HS,12HS,7sand,AF,128,128AF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b62,45.53477,75.36862,,,,3,4,350,,,,,na,na,0,na,na,0,dryriverbed,12LS,12LS,6sand,AD,127,127AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b63,45.5348,75.36575,,,,4,1,355,,,,,na,na,0,na,na,0,alluvial,12C,12C,6all,C,12,12C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b64,45.53484,75.37115,0,0,0,3,4,354,,1,,,3,3,1,3,3,1,dryriverbed,12HS,12HS,7sand,ADE,127,127ADE,3,,,,,,,,,,,,,,,,,3,,,
9123,SP2013,53.1,53,C,bsq53b65,45.53487,75.36752,0,0,0,4,4,349,1,,,,14,5,1,14,5,0,dryriverbed,1CS,1CS,1sand,A,1,1A,5,8,,,1,,,,,,,,,,,,,5,,,
9123,SP2013,53.1,53,C,bsq53b66,45.53494,75.36694,0,0,0,4,4,346,,1,,,3,0,1,3,0,1,dryriverbed,4C,24C,3all,AB,234,234AB,3,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b67,45.53498,75.37013,0,0,0,3,4,353,,1,,,22,11,1,22,11,0,dryriverbed,1HS,12HS,7sand,ADE,17,17ADE,12,10,,,,,,,,,,,,,,,,11,,,
9123,SP2013,53.2,53,C,bsq53b68,45.535,75.37079,,,,3,3,352,,,,,na,na,0,na,na,0,dryriverbed,12HS,12HS,7sand,AE,127,127AE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b69,45.53508,75.3678,,,,4,4,351,,,,,na,na,0,na,na,0,dryriverbed,12LS,12LS,6sand,AD,128,128AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.3,53,C,bsq53b7,45.53262,75.36643,,,,4,2,356,,,,,na,na,0,na,na,1,alluvial,23C,23C,4all,C,13,13C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b70,45.53515,75.36963,,,,3,2,357,,,,,na,na,0,na,na,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b71,45.53524,75.36885,,,,4,2,358,,,,,na,na,0,na,na,1,dryriverbed,1HS,12HS,7sand,ADE,17,17ADE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b72,45.53528,75.37202,,,,3,3,355,,,,,na,na,0,na,na,1,dryriverbed,1LS,12LS,6sand,AD,17,17AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b73,45.53541,75.36726,0,0,0,4,4,349,1,1,,,18,0,2,9,0,0,dryriverbed,1HS,12HS,7sand,AF,17,17AF,7,10,,,1,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b74,45.53547,75.36846,0,0,0,3,4,347,1,,,,0,0,1,0,0,1,dryriverbed,1LS,12LS,6sand,AD,17,17AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b75,45.53548,75.36632,,,,4,4,353,,,,,na,na,0,na,na,0,dryriverbed,4C,4C,1all,B,4,4B,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b76,45.53555,75.37036,,,,3,4,356,,,,,na,na,0,na,na,1,dryriverbed,1LS,12LS,6sand,ACD,17,17ADC,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b77,45.53558,75.36946,0,0,0,3,4,355,,1,,,1,6,1,1,6,0,dryriverbed,1LS,12LS,6sand,AD,17,17AD,1,,,,,,,,,,,,,,1,,,5,,,
9123,SP2013,53.1,53,C,bsq53b78,45.53566,75.36577,,,,4,2,355,,,,,na,na,0,na,na,0,dryriverbed,4C,4C,1all,B,4,4B,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b79,45.53573,75.36889,0,0,0,4,4,352,1,1,,,26,6,2,13,3,1,dune/sand,no data,no data,na,na,na,no data,17,8,,,1,,,,,,,,,,1,,,5,,,
9123,SP2013,53.4,53,C,bsq53b8,45.53271,75.37065,,,,3,3,357,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,236,236C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b80,45.53575,75.36713,0,0,0,4,4,349,,1,,,2,11,1,2,11,1,dryriverbed,1HS,12HS,7sand,AF,17,17AF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b81,45.53576,75.36765,0,0,0,4,4,348,,1,,,7,0,1,7,0,0,dryriverbed,1CS,1CS,1sand,AB,1,1AB,3,4,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b82,45.5358,75.37016,0,0,0,3,4,352,1,,,,22,11,1,22,11,0,dryriverbed,12LS,12LS,6sand,ACD,127,127ACD,18,4,,,,,,,,,,,,,,,1,10,,,
9123,SP2013,53.2,53,C,bsq53b83,45.53582,75.37206,,,,3,4,353,,,,,na,na,0,na,na,1,dryriverbed,1LS,12LS,6sand,AD,17,17AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b84,45.53584,75.37164,0,0,0,3,4,352,,1,,,3,2,1,3,2,1,dryriverbed,1LS,12LS,6sand,AD,17,17AD,3,,,,,,,,,,,,,,,,,2,,,
9123,SP2013,53.1,53,C,bsq53b85,45.53587,75.36601,,,,4,3,355,,,,,na,na,0,na,na,1,dryriverbed,23C,23C,4all,AC,23,23AC,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b86,45.53587,75.36692,,,,4,4,351,,,,,na,na,0,na,na,0,dryriverbed,1LS,12LS,6sand,AD,137,137AD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b87,45.53603,75.36915,0,0,0,3,4,356,,1,,,32,4,1,32,4,1,dryriverbed,1LS,12LS,6sand,AD,17,17AD,18,12,,,2,,,,,,,,,,,,2,2,,,
9123,SP2013,53.2,53,C,bsq53b88,45.53611,75.37162,0,0,0,3,3,354,,,,,,,1,0,0,0,dryriverbed,1HS,12HS,7sand,ADE,17,17ADE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b89,45.53614,75.36714,0,0,0,4,4,354,,,,,14,4,1,14,4,0,dryriverbed,12HS,12HS,7sand,ADE,127,127ADE,1,11,,2,,,,,,,,,,,,,,4,,,
9123,SP2013,53.3,53,C,bsq53b9,45.53272,75.36722,0,0,0,4,3,355,1,,,,0,4,1,0,4,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,4,,,
9123,SP2013,53.2,53,C,bsq53b90,45.53616,75.36898,,,,4,3,358,,,,,na,na,0,na,na,1,dune/sand,no data,no data,na,na,na,no data,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b91,45.53617,75.36847,,,,4,4,354,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,E,18,18E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b92,45.53618,75.36801,,,,4,2,362,,,,,na,na,0,na,na,1,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b93,45.53621,75.37078,0,0,0,3,4,353,1,,,,6,0,1,6,0,0,dune/sand,1HS,12HS,7sand,DE,18,18DE,6,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b94,45.53623,75.36957,,,,3,4,354,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,18,18DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b95,45.5363,75.36574,,,,4,4,352,,,,,na,na,0,na,na,1,dryriverbed,1CS,1CS,1sand,B,1,1B,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b96,45.5363,75.36997,0,0,0,3,4,355,1,,,,12,0,1,12,0,1,dryriverbed,1HS,12HS,7sand,ADE,17,17ADE,,10,,1,1,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b97,45.53632,75.36714,0,0,0,4,4,353,,1,,,14,0,1,14,0,1,dryriverbed,1CS,1CS,1sand,A,1,1A,8,6,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.1,53,C,bsq53b98,45.5364,75.36839,0,0,0,4,3,353,1,,,,0,0,1,0,0,1,dune/sand,1HS,12HS,7sand,E,18,18E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,53.2,53,C,bsq53b99,45.53645,75.37071,,,,3,2,355,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,18,18DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,005CORS1/9123nr,45.51988,75.29803,,,,3,4,358,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,007CORS1/9123nr,45.51913,75.29782,,,,3,4,354,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,011CVRS1/9123nr,45.51944,75.29955,,,,3,3,355,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,012CORS1/9123nr,45.5191,75.29912,,,,3,4,354,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,015CORS1/9123nr,45.5185,75.29825,,,,3,4,353,,,,,na,na,0,na,na,1,alluvial/depression,14C,1CS,1sand,EK,14,14EK,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,016CORS1/9123nr,45.51838,75.29793,,,,3,4,352,,,,,na,na,0,na,na,1,alluvial,14C,4C,1all,C,14,14C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,017CORS1/9123nrout,45.51775,75.29789,,,,3,4,349,,,,,na,na,0,na,na,1,alluvial,23C,23C,4all,C,13,13C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,020CORS1/9123outnr,45.51919,75.29666,,,,3,4,352,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,021COldRS1/9123nr,45.51902,75.29697,,,,3,1,352,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B1,45.51854,75.29724,,,,3,2,358,,,,,na,na,0,na,na,0,alluvial/depression,14C,1CS,1sand,EK,14,14EK,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B11,45.51956,75.29822,,,,3,3,358,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B12,45.51858,75.29899,,,,3,4,357,,,,,na,na,0,na,na,1,dune/sand,1LS,12LS,6sand,CD,17,17CD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B13,45.51818,75.29888,,,,3,3,352,,,,,na,na,0,na,na,1,alluvial,23C,23C,4all,C,13,13C,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B2,45.51874,75.29716,,,,3,4,358,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,CDE,17,17CDE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B21,45.51916,75.29958,,,,3,4,348,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B22,45.51969,75.29927,,,,3,4,356,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B3,45.51915,75.29741,,,,3,3,356,,,,,na,na,0,na,na,1,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B31,45.51973,75.29859,,,,3,3,359,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B32,45.51833,75.2994,,,,3,4,355,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,147,147CD,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,9123sq1B9,45.51919,75.29831,,,,3,4,351,,,,,na,na,0,na,na,1,dune/sand,1LS,12LS,6sand,D,17,17D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS1,RS1,C,RS542BS,45.51876,75.29831,0,0,0,3,4,358,1,,,,20,3,1,20,3,0,dune/sand,1LS,12LS,6sand,D,17,17D,5,12,,3,,,,,,,,,,,,,,3,,,
9123,SP2013,RS11,RS11,S,001CE/9123sq11S2,45.51929,75.30229,,,,3,2,364,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,S,002CE/9123sq11S1,45.51955,75.30235,,,,3,2,362,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,003CV/9123sq11B1,45.51919,75.30261,,,,3,3,363,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,004CV/9123sq11B3,45.51876,75.30255,,,,3,3,354,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,005CE/9123sq11B2,45.51885,75.30218,,,,3,2,362,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,007CO/9123sq11B4,45.51815,75.30244,0,0,0,3,4,355,1,,,,14,0,1,14,0,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,8,6,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,008CE/9123sq11S3,45.51799,75.30274,0,0,0,3,4,354,,1,,,0,0,1,0,0,0,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,S,009CE/9123sq11S4,45.51799,75.30334,,,,3,2,363,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,S,010CE/9123sq11S5,45.51834,75.30335,,,,3,2,355,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,S,011CE/9123sq11S6,45.51868,75.30305,,,,3,2,357,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,012CE/9123sq11B5,45.51881,75.30324,,,,3,2,355,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DEF,17,17DEF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,S,013CE/9123sq11S7,45.51904,75.30359,,,,3,2,355,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,014CE/RS543BS,45.51938,75.30305,,,,3,2,362,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,015CE/9123sq11B,45.51976,75.30286,,,,3,4,363,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,016CE/9123sq11S8,45.5197,75.30375,,,0,3,4,353,,,,,,,,,,1,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,017CE/9123sq11B6,45.51939,75.3036,,,,3,2,360,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,018CERS1/9123,45.51947,75.30413,,,,3,2,361,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,019CO/9123sq11B7,45.51976,75.30447,0,0,0,3,4,355,,1,,,10,6,1,10,6,0,dune/sand,1HS,12HS,7sand,EF,17,17EF,6,4,,,,,,,,,,,,,2,,,4,,,
9123,SP2013,RS11,RS11,S,020CVRS1/9123,45.51955,75.30464,,,,3,3,354,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,021CO/9123sq11B8,45.5192,75.30456,0,0,0,3,4,353,,1,,,16,1,1,16,1,1,dune/sand,1HS,12HS,7sand,E,17,17E,,14,,2,,,,,,,,,,,,,,1,,,
9123,SP2013,RS11,RS11,C,022CO/9123sq11B9,45.51811,75.30472,0,0,0,3,4,355,1,,,,27,0,1,27,0,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,8,19,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,S,025CV/9123sq11S,45.51964,75.30274,,,,3,3,360,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS11,RS11,C,026CORS1/9123,45.51896,75.30463,0,0,0,3,4,351,1,,,,0,0,1,0,0,0,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,017CORS15/9123outnr,45.56348,75.32844,,,,3,4,356,,,,,na,na,0,na,na,1,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,038CORS15/9123nr,45.56304,75.32579,0,0,0,3,4,357,1,,,,0,0,1,0,0,0,alluvial/depression,1CS,1CS,1sand,CDEK,18,18CDEK,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,039CORS15/9123nr,45.56336,75.32572,0,0,0,3,4,352,,1,,,0,0,1,0,0,0,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,043CORS15/9123outnr,45.56385,75.32529,0,0,0,3,4,361,1,,,,26,3,1,26,3,1,dune/sand,1HS,12HS,7sand,DE,18,18DE,12,14,,,,,,,,,,,,,,3,,,,,
9123,SP2013,RS15,RS15,C,044CORS15/9123outnr,45.56341,75.32524,,,,3,4,356,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,045CORS15/9123outnr,45.56312,75.32523,,,,3,4,354,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B,45.5625,75.32556,,,,3,4,354,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,EF,17,17EF,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B1,45.56256,75.32614,,,,3,4,356,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,F,17,17F,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B10,45.56409,75.326,,,,3,4,357,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DE,18,18DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B11,45.56433,75.32538,,,,3,4,357,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DE,18,18DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B12,45.56384,75.32616,,,,3,4,357,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,DE,18,18DE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B13,45.56346,75.32637,,,,3,4,353,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,F,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,S,9123sq15B14,45.5634,75.32674,,,,3,4,354,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,DE,18,18D,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B15,45.56294,75.32677,,,,3,4,352,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,CDE,18,18CDE,,,,,,,,,,,,,,,,,,,,,
9123,SP2013,RS15,RS15,C,9123sq15B16,45.56262,75.32687,,,,3,4,353,,,,,na,na,0,na,na,1,dune/sand,1HS,12HS,7sand,F,17,17F,,,,,,,,,,,,,,,,,,,,,
